ean,product,lines_count,product_norm,prod_tokens,match_item,match_category,score,is_food_corner_auto
5900951015830.0,Pedigree Adult Mokra karma dla dorosłych psów z mieszanką wołowiny i wątróbki w galaretce 400 g,1,pedigree adult mokra karma dla doros ych psow z mieszanka wo owiny i watrobki w galaretce 400 g,"['pedigree', 'adult', 'mokra', 'karma', 'dla', 'doros', 'ych', 'psow', 'mieszanka', 'wo', 'owiny', 'watrobki', 'galaretce', '400']",,,0.1384009009009009,False
5900552032373.0,Black Energy Mojito Gazowany napój energetyzujący 250 ml,7,black energy mojito gazowany napoj energetyzujacy 250 ml,"['black', 'energy', 'mojito', 'gazowany', 'napoj', 'energetyzujacy', '250']",,,0.1382716049382716,False
5902176738976.0,"Napój Dzik Tropic Energy - WK DZIK - 500ml 0,5L",1,napoj dzik tropic energy - wk dzik - 500ml 0 5l,"['napoj', 'dzik', 'tropic', 'energy', '-', 'wk', 'dzik', '-', '500ml', '0', '5l']",,,0.1382716049382716,False
50173204.0,Orbit Peppermint Bezcukrowa guma do żucia 14 g (10 sztuk),1,orbit peppermint bezcukrowa guma do zucia 14 g 10 sztuk,"['orbit', 'peppermint', 'bezcukrowa', 'guma', 'zucia', '14', '10']",,,0.1382716049382716,False
8445291424692.0,Lion Kakaowy wafel z nadzieniem o smaku brownie 150 g (5 x 30 g) ,1,lion kakaowy wafel z nadzieniem o smaku brownie 150 g 5 x 30 g,"['lion', 'kakaowy', 'wafel', 'nadzieniem', 'o', 'smaku', 'brownie', '150', '5', 'x', '30']",,,0.13793103448275865,False
5907778539006.0,SOK 100% CZERWONY GREJPFRUT 210ml - GRZESKOWIAK,1,sok 100 czerwony grejpfrut 210ml - grzeskowiak,"['sok', '100', 'czerwony', 'grejpfrut', '210ml', '-', 'grzeskowiak']",,,0.13793103448275865,False
5900699000983.0,EB Piwo jasne pełne 4 x 500 ml ,1,eb piwo jasne pe ne 4 x 500 ml,"['eb', 'piwo', 'jasne', 'pe', 'ne', '4', 'x', '500']",,,0.13793103448275865,False
5900497610506.0,"Lipton IceTea napój brzos. 0,5l PET",1,lipton icetea napoj brzos 0 5l pet,"['lipton', 'icetea', 'napoj', 'brzos', '0', '5l', 'pet']",,,0.13793103448275865,False
4027800110414.0,Wilkinson Sword Xtreme 3 Sensitive Maszynka do golenia z 3 ostrzami,1,wilkinson sword xtreme 3 sensitive maszynka do golenia z 3 ostrzami,"['wilkinson', 'sword', 'xtreme', '3', 'sensitive', 'maszynka', 'golenia', '3', 'ostrzami']",,,0.13763440860215057,False
5900014003859.0,Okocim Mix piwa bezalkoholowego z lemoniadą granat z maliną 500 ml,1,okocim mix piwa bezalkoholowego z lemoniada granat z malina 500 ml,"['okocim', 'piwa', 'bezalkoholowego', 'lemoniada', 'granat', 'malina', '500']",,,0.13763440860215057,False
5900130032887.0,LODY KAKTUS 130ml KUBEK CYTR-TRUSKA - NESTLE,4,lody kaktus 130ml kubek cytr-truska - nestle,"['lody', 'kaktus', '130ml', 'kubek', 'cytr-truska', '-', 'nestle']",,,0.1375,False
7622210309990.0,Prince Polo XXL Mleczne Kruchy wafelek z kremem kakaowym oblany czekoladą mleczną 50 g,2,prince polo xxl mleczne kruchy wafelek z kremem kakaowym oblany czekolada mleczna 50 g,"['prince', 'polo', 'mleczne', 'kruchy', 'wafelek', 'kremem', 'kakaowym', 'oblany', 'czekolada', 'mleczna', '50']",,,0.1375,False
4030700166115.0,Wkłady tytoniowe iD VELVET COPPER TOBACCO,1,wk ady tytoniowe id velvet copper tobacco,"['wk', 'ady', 'tytoniowe', 'id', 'velvet', 'copper', 'tobacco']",,,0.1375,False
5901559953074.0,Żywiec Premium Piwo jasne 8 x 500 ml,1,zywiec premium piwo jasne 8 x 500 ml,"['zywiec', 'premium', 'piwo', 'jasne', '8', 'x', '500']",,,0.1375,False
5901359074719.0,Lech Free Piwo bezalkoholowe o smaku limonki i mięty 4 x 500 ml,2,lech free piwo bezalkoholowe o smaku limonki i miety 4 x 500 ml,"['lech', 'free', 'piwo', 'bezalkoholowe', 'o', 'smaku', 'limonki', 'miety', '4', 'x', '500']",,,0.13714285714285715,False
8006220110774.0,Mionetto Prosecco DOC Treviso Brut Wino białe wytrawne musujące włoskie 200 ml,2,mionetto prosecco doc treviso brut wino bia e wytrawne musujace w oskie 200 ml,"['mionetto', 'prosecco', 'doc', 'treviso', 'brut', 'wino', 'bia', 'e', 'wytrawne', 'musujace', 'oskie', '200']",,,0.13714285714285715,False
4014500006093.0,Zott Jogobella Jogurt owocowy Classic 150 g,1,zott jogobella jogurt owocowy classic 150 g,"['zott', 'jogobella', 'jogurt', 'owocowy', 'classic', '150']",,,0.13714285714285715,False
5900130041360.0,Kaktus Sweet & Sour Lody wodne o smaku brzoskwiniowym i pomarańczowym 45 ml,1,kaktus sweet sour lody wodne o smaku brzoskwiniowym i pomaranczowym 45 ml,"['kaktus', 'sweet', 'sour', 'lody', 'wodne', 'o', 'smaku', 'brzoskwiniowym', 'pomaranczowym', '45']",,,0.13693693693693695,False
5900635000015.0,"Nałęczowianka Woda mineralna mocniejszy gaz 1,5 l",4,na eczowianka woda mineralna mocniejszy gaz 1 5 l,"['eczowianka', 'woda', 'mineralna', 'mocniejszy', 'gaz', '1', '5']",,,0.1368421052631579,False
5905909091966.0,Wkłady Aroma King Smart o stężeniu nikotyny 20 mg,2,wk ady aroma king smart o stezeniu nikotyny 20 mg,"['wk', 'ady', 'aroma', 'king', 'smart', 'o', 'stezeniu', 'nikotyny', '20', 'mg']",,,0.1368421052631579,False
5901687910505.0,"Cydr Miłosławski w butelce zwrotnej 0,5L",1,cydr mi os awski w butelce zwrotnej 0 5l,"['cydr', 'mi', 'os', 'awski', 'butelce', 'zwrotnej', '0', '5l']",,,0.1368421052631579,False
5449000270139.0,FuzeTea - Napój herbaciany o smaku brzoskwini bez cukru 500ml,2,fuzetea - napoj herbaciany o smaku brzoskwini bez cukru 500ml,"['fuzetea', '-', 'napoj', 'herbaciany', 'o', 'smaku', 'brzoskwini', 'bez', 'cukru', '500ml']",,,0.13658536585365855,False
7622201152000.0,MILKA Ciastka Cookie Sensations Oreo 156 g 7622201152000,1,milka ciastka cookie sensations oreo 156 g 7622201152000,"['milka', 'ciastka', 'cookie', 'sensations', 'oreo', '156', '7622201152000']",,,0.13658536585365855,False
5906207380073.0,Président Ser Camembert zielony pieprz 120 g,1,president ser camembert zielony pieprz 120 g,"['president', 'ser', 'camembert', 'zielony', 'pieprz', '120']",,,0.13648648648648648,False
5908260253431.0,Oshee Vitamin Black Tea Zero Niegazowany napój herbaciany o smaku brzoskwiniowym 555 ml,3,oshee vitamin black tea zero niegazowany napoj herbaciany o smaku brzoskwiniowym 555 ml,"['oshee', 'vitamin', 'black', 'tea', 'zero', 'niegazowany', 'napoj', 'herbaciany', 'o', 'smaku', 'brzoskwiniowym', '555']",,,0.13643410852713178,False
5900552085805.0,4Move Napój izotoniczny niegazowany o smaku wiśniowym 750 ml,4,4move napoj izotoniczny niegazowany o smaku wisniowym 750 ml,"['4move', 'napoj', 'izotoniczny', 'niegazowany', 'o', 'smaku', 'wisniowym', '750']",,,0.13636363636363635,False
59073741.0,Wkłady tytoniowe TEREA BRIZA PEARL do użytku z urz,2,wk ady tytoniowe terea briza pearl do uzytku z urz,"['wk', 'ady', 'tytoniowe', 'terea', 'briza', 'pearl', 'uzytku', 'urz']",,,0.13636363636363635,False
5908296800364.0,DZIKI TROP  Świeży udziec z jelenia bez kości 0.5 kg (500g),1,dziki trop swiezy udziec z jelenia bez kosci 0 5 kg 500g,"['dziki', 'trop', 'swiezy', 'udziec', 'jelenia', 'bez', 'kosci', '0', '5', '500g']",,,0.13636363636363635,False
4820163120041.0,"Wódka Morosha Spring 40% 0,2L",2,wodka morosha spring 40 0 2l,"['wodka', 'morosha', 'spring', '40', '0', '2l']",,,0.13617021276595745,False
5900497049382.0,"Lipton Ice Tea Raspberry Flavour Zero Napój niegazowany 1,5 l ",1,lipton ice tea raspberry flavour zero napoj niegazowany 1 5 l,"['lipton', 'ice', 'tea', 'raspberry', 'flavour', 'zero', 'napoj', 'niegazowany', '1', '5']",,,0.13617021276595745,False
5902838991343.0,MIŁOSŁAW  Makłowicz Arcy IPA Piwo (butelka bezzwrotna) 0.5 l (500ml),1,mi os aw mak owicz arcy ipa piwo butelka bezzwrotna 0 5 l 500ml,"['mi', 'os', 'aw', 'mak', 'owicz', 'arcy', 'ipa', 'piwo', 'bezzwrotna', '0', '5', '500ml']",,,0.136,False
59945369.0,"Nescafé 3in1 Brown Sugar Rozpuszczalny napój kawowy 16,5 g ",1,nescafe 3in1 brown sugar rozpuszczalny napoj kawowy 16 5 g,"['nescafe', '3in1', 'brown', 'sugar', 'rozpuszczalny', 'napoj', 'kawowy', '16', '5']",,,0.136,False
8413178268349.0,Vidal Creepy Jelly Żelki 11 g ,1,vidal creepy jelly zelki 11 g,"['vidal', 'creepy', 'jelly', 'zelki', '11']",,,0.13584905660377358,False
5900352015804.0,"Hellena Oranżada biała 1,25 l",1,hellena oranzada bia a 1 25 l,"['hellena', 'oranzada', 'bia', '1', '25']",,,0.13584905660377358,False
5900552073550.0,NAPOJ 4 MOVE IZOTONIK MANGO 750ML PET,1,napoj 4 move izotonik mango 750ml pet,"['napoj', '4', 'move', 'izotonik', 'mango', '750ml', 'pet']",,,0.13584905660377358,False
5900446013020.0,"WODA LAZUR ZRODLANA GAZ 1,5L PET",4,woda lazur zrodlana gaz 1 5l pet,"['woda', 'lazur', 'zrodlana', 'gaz', '1', '5l', 'pet']",,,0.13559322033898305,False
5900552057338.0,4Move Napój izotoniczny niegazowany o smaku pomarańczowym 750 ml,2,4move napoj izotoniczny niegazowany o smaku pomaranczowym 750 ml,"['4move', 'napoj', 'izotoniczny', 'niegazowany', 'o', 'smaku', 'pomaranczowym', '750']",,,0.13559322033898305,False
5900446016670.0,"WODA LAZUR ZRODLANA GAZ 0,5L PET",1,woda lazur zrodlana gaz 0 5l pet,"['woda', 'lazur', 'zrodlana', 'gaz', '0', '5l', 'pet']",,,0.13559322033898305,False
5900552021865.0,Black Energy Zero Sugar Gazowany napój energetyzujący bez cukru 250 ml,5,black energy zero sugar gazowany napoj energetyzujacy bez cukru 250 ml,"['black', 'energy', 'zero', 'sugar', 'gazowany', 'napoj', 'energetyzujacy', 'bez', 'cukru', '250']",,,0.13548387096774192,False
5900490060308.0,PIWO LECH PREMIUM 330ML 6-PACK BUT BEZZWROTNA,1,piwo lech premium 330ml 6-pack but bezzwrotna,"['piwo', 'lech', 'premium', '330ml', '6-pack', 'but', 'bezzwrotna']",,,0.1353846153846154,False
5900497330503.0,"Mirinda Napój gazowany o smaku pomarańczy 0,5 l",3,mirinda napoj gazowany o smaku pomaranczy 0 5 l,"['mirinda', 'napoj', 'gazowany', 'o', 'smaku', 'pomaranczy', '0', '5']",,,0.13521126760563382,False
5900352015941.0,"Hellena Napój owocowy gazowany tonic 1,25 l",2,hellena napoj owocowy gazowany tonic 1 25 l,"['hellena', 'napoj', 'owocowy', 'gazowany', 'tonic', '1', '25']",,,0.13521126760563382,False
5903621232407.0,"Tytoń papierosowy CHESTERFIELD 30g Red 18,99",1,tyton papierosowy chesterfield 30g red 18 99,"['tyton', 'papierosowy', 'chesterfield', '30g', 'red', '18', '99']",,,0.13521126760563382,False
59073260.0,Wkłady tytoniowe HEETS sienna selection do elektro,1,wk ady tytoniowe heets sienna selection do elektro,"['wk', 'ady', 'tytoniowe', 'heets', 'sienna', 'selection', 'elektro']",,,0.13521126760563382,False
5902121029388.0,LODY GRAND 120ML MIX III X30 - KORAL,2,lody grand 120ml mix iii x30 - koral,"['lody', 'grand', '120ml', 'iii', 'x30', '-', 'koral']",,,0.13506493506493508,False
5902899140728.0,Hochland Ser żółty gouda w plastrach 135 g,3,hochland ser zo ty gouda w plastrach 135 g,"['hochland', 'ser', 'zo', 'ty', 'gouda', 'plastrach', '135']",,,0.13504273504273506,False
8690562041935.0,CIASTKA MINI OVAL CZEKOLADOWO-WISNIOWE 180g - BAKOMA dystr.,2,ciastka mini oval czekoladowo-wisniowe 180g - bakoma dystr,"['ciastka', 'oval', 'czekoladowo-wisniowe', '180g', '-', 'bakoma', 'dystr']",,,0.13493975903614458,False
5905927000407.0,"PIWO ZWIERZYNIEC PILS 0,5L but.bezzwrotna",1,piwo zwierzyniec pils 0 5l but bezzwrotna,"['piwo', 'zwierzyniec', 'pils', '0', '5l', 'but', 'bezzwrotna']",,,0.13493975903614458,False
42069942.0,Orbit White Freshmint Guma do żucia bez cukru 14 g (10 sztuk),7,orbit white freshmint guma do zucia bez cukru 14 g 10 sztuk,"['orbit', 'white', 'freshmint', 'guma', 'zucia', 'bez', 'cukru', '14', '10']",,,0.1348314606741573,False
5900699108887.0,Żywiec Bezalkoholowy napój piwny miętaż & nuta bergamotki 500 ml,1,zywiec bezalkoholowy napoj piwny mietaz nuta bergamotki 500 ml,"['zywiec', 'bezalkoholowy', 'napoj', 'piwny', 'mietaz', 'nuta', 'bergamotki', '500']",,,0.1348314606741573,False
4014400917062.0,nimm2 Śmiejżelki Sokki Żelki owocowe wzbogacone witaminami 90 g,1,nimm2 smiejzelki sokki zelki owocowe wzbogacone witaminami 90 g,"['nimm2', 'smiejzelki', 'sokki', 'zelki', 'owocowe', 'wzbogacone', 'witaminami', '90']",,,0.13473684210526315,False
50985098.0,"Halls Extra Strong Cukierki o smaku mentolowo-eukaliptusowym 33,5 g",1,halls extra strong cukierki o smaku mentolowo-eukaliptusowym 33 5 g,"['halls', 'extra', 'strong', 'cukierki', 'o', 'smaku', 'mentolowo-eukaliptusowym', '33', '5']",,,0.13454545454545455,False
5056784905623.0,Monster Energy Ultra Fantasy Ruby Red Gazowany napój energetyczny 500 ml ,1,monster energy ultra fantasy ruby red gazowany napoj energetyczny 500 ml,"['monster', 'energy', 'ultra', 'fantasy', 'ruby', 'red', 'gazowany', 'napoj', 'energetyczny', '500']",,,0.1345132743362832,False
5908260253790.0,Oshee Vitamin Water Napój niegazowany o smaku czerwonych winogron-dragonfruit 555 ml,10,oshee vitamin water napoj niegazowany o smaku czerwonych winogron-dragonfruit 555 ml,"['oshee', 'vitamin', 'water', 'napoj', 'niegazowany', 'o', 'smaku', 'czerwonych', 'winogron-dragonfruit', '555']",,,0.13440000000000002,False
5900552063315.0,Gazowany napój energetyzujący o smaku cytrusowym z dodatkiem witamin Black Energy 250ml,6,gazowany napoj energetyzujacy o smaku cytrusowym z dodatkiem witamin black energy 250ml,"['gazowany', 'napoj', 'energetyzujacy', 'o', 'smaku', 'cytrusowym', 'dodatkiem', 'witamin', 'black', 'energy', '250ml']",,,0.13440000000000002,False
5901330085017.0,OLIMP SPORT  VITA-MIN Multiple Sport kompleks witamin 20 tabletek o smaku cytrusowym 1 szt.,1,olimp sport vita-min multiple sport kompleks witamin 20 tabletek o smaku cytrusowym 1 szt,"['olimp', 'sport', 'vita-min', 'multiple', 'sport', 'kompleks', 'witamin', '20', 'tabletek', 'o', 'smaku', 'cytrusowym', '1']",,,0.13435114503816795,False
8711327331075.0,Lody z wanilią z Madagaskaru w białej czekoladzie (28%) z migdałami (5%) Magnum 73g(100ml),1,lody z wanilia z madagaskaru w bia ej czekoladzie 28 z migda ami 5 magnum 73g 100ml,"['lody', 'wanilia', 'madagaskaru', 'bia', 'ej', 'czekoladzie', '28', 'migda', 'ami', '5', 'magnum', '73g', '100ml']",,,0.1343065693430657,False
5900541010368.0,"Żywiec Zdrój Naturals Napój niegazowany z delikatną nutą limonki i mięty 1,2 l",2,zywiec zdroj naturals napoj niegazowany z delikatna nuta limonki i miety 1 2 l,"['zywiec', 'zdroj', 'naturals', 'napoj', 'niegazowany', 'delikatna', 'nuta', 'limonki', 'miety', '1', '2']",,,0.13333333333333333,False
5900446013006.0,"WODA LAZUR ZRODLANA NGAZ 1,5L PET",2,woda lazur zrodlana ngaz 1 5l pet,"['woda', 'lazur', 'zrodlana', 'ngaz', '1', '5l', 'pet']",,,0.13333333333333333,False
5900635001111.0,"Nałęczowianka Naturalna woda mineralna delikatnie gazowana 1,5 l",2,na eczowianka naturalna woda mineralna delikatnie gazowana 1 5 l,"['eczowianka', 'naturalna', 'woda', 'mineralna', 'delikatnie', 'gazowana', '1', '5']",,,0.13333333333333333,False
5902180640111.0,Sonko Lekkie wafelki 3 ziarna w mlecznej czekoladzie 36 g (3 sztuki) ,1,sonko lekkie wafelki 3 ziarna w mlecznej czekoladzie 36 g 3 sztuki,"['sonko', 'lekkie', 'wafelki', '3', 'ziarna', 'mlecznej', 'czekoladzie', '36', '3']",,,0.13333333333333333,False
5902180600115.0,Sonko Stay Wild Lekkie wafelki z owsem w mlecznej czekoladzie 36 g (3 sztuki),1,sonko stay wild lekkie wafelki z owsem w mlecznej czekoladzie 36 g 3 sztuki,"['sonko', 'stay', 'wild', 'lekkie', 'wafelki', 'owsem', 'mlecznej', 'czekoladzie', '36', '3']",,,0.13333333333333333,False
5902121002589.0,LODY KUBEK 180ml SM-TRUSK-CYTR-CZEK - KORAL,1,lody kubek 180ml sm-trusk-cytr-czek - koral,"['lody', 'kubek', '180ml', 'sm-trusk-cytr-czek', '-', 'koral']",,,0.13333333333333333,False
5908260257996.0,Oshee Vitamin Lemonade Napój niegazowany cytryna-sosna 555 ml,1,oshee vitamin lemonade napoj niegazowany cytryna-sosna 555 ml,"['oshee', 'vitamin', 'lemonade', 'napoj', 'niegazowany', 'cytryna-sosna', '555']",,,0.13333333333333333,False
5900014003590.0,Seth & Riley's Garage Hardcore Mix piwa i napoju o smaku derenia i toniku 400 ml ,1,seth riley s garage hardcore mix piwa i napoju o smaku derenia i toniku 400 ml,"['seth', 'riley', 'garage', 'hardcore', 'piwa', 'napoju', 'o', 'smaku', 'derenia', 'toniku', '400']",,,0.13333333333333333,False
605069401012.0,Himalaya Organic Ashwagandha - tabletki 60 szt. ,1,himalaya organic ashwagandha - tabletki 60 szt,"['himalaya', 'organic', 'ashwagandha', '-', 'tabletki', '60']",,,0.13333333333333333,False
3800011412482.0,"WINO BRASCO SWEET RED WINE C/S 11%  0,75L",1,wino brasco sweet red wine c/s 11 0 75l,"['wino', 'brasco', 'sweet', 'red', 'wine', 'c/s', '11', '0', '75l']",,,0.13333333333333333,False
5900446016656.0,"WODA LAZUR ZRODLANA NGAZ 0,5L PET",1,woda lazur zrodlana ngaz 0 5l pet,"['woda', 'lazur', 'zrodlana', 'ngaz', '0', '5l', 'pet']",,,0.13333333333333333,False
5900334008213.0,Tiger Zero Gazowany napój energetyzujący bez cukru 250 ml,1,tiger zero gazowany napoj energetyzujacy bez cukru 250 ml,"['tiger', 'zero', 'gazowany', 'napoj', 'energetyzujacy', 'bez', 'cukru', '250']",,,0.13333333333333333,False
5900497025454.0,"Mirinda Napój gazowany o smaku pomarańczy 0,85 l",1,mirinda napoj gazowany o smaku pomaranczy 0 85 l,"['mirinda', 'napoj', 'gazowany', 'o', 'smaku', 'pomaranczy', '0', '85']",,,0.13333333333333333,False
5901005006682.0,Włoszczowa Ser żółty gouda w plastrach 300 g ,1,w oszczowa ser zo ty gouda w plastrach 300 g,"['oszczowa', 'ser', 'zo', 'ty', 'gouda', 'plastrach', '300']",,,0.13264033264033265,False
5900014230330.0,Seth & Riley's Garage Hardcore Piwo aromatyzowane o smaku cytryny z nutą limonki 400 ml ,3,seth riley s garage hardcore piwo aromatyzowane o smaku cytryny z nuta limonki 400 ml,"['seth', 'riley', 'garage', 'hardcore', 'piwo', 'aromatyzowane', 'o', 'smaku', 'cytryny', 'nuta', 'limonki', '400']",,,0.13237410071942446,False
7622210309792.0,Prince Polo XXL Classic Kruchy wafelek z kremem kakaowym oblany czekoladą 50 g,3,prince polo xxl classic kruchy wafelek z kremem kakaowym oblany czekolada 50 g,"['prince', 'polo', 'classic', 'kruchy', 'wafelek', 'kremem', 'kakaowym', 'oblany', 'czekolada', '50']",,,0.13217391304347825,False
4014400936346.0,nimm2 Śmiejżelki Miękkusie Żelki owocowe wzbogacone witaminami 90 g ,1,nimm2 smiejzelki miekkusie zelki owocowe wzbogacone witaminami 90 g,"['nimm2', 'smiejzelki', 'miekkusie', 'zelki', 'owocowe', 'wzbogacone', 'witaminami', '90']",,,0.13203883495145632,False
5900014230309.0,Somersby Light Napój piwny o smaku jagód i cytryny 400 ml ,2,somersby light napoj piwny o smaku jagod i cytryny 400 ml,"['somersby', 'light', 'napoj', 'piwny', 'o', 'smaku', 'jagod', 'cytryny', '400']",,,0.13195876288659794,False
5711953184871.0,Starbucks Caffè Latte Wysokobiałkowy napój na bazie mleka 330 ml ,1,starbucks caffe latte wysokobia kowy napoj na bazie mleka 330 ml,"['starbucks', 'caffe', 'latte', 'wysokobia', 'kowy', 'napoj', 'bazie', 'mleka', '330']",,,0.13186813186813187,False
5900533007086.0,"WINO SUTTER HOME CABERNET SAUVIGNON CZ.WYTR. 0,75L",1,wino sutter home cabernet sauvignon cz wytr 0 75l,"['wino', 'sutter', 'home', 'cabernet', 'sauvignon', 'cz', 'wytr', '0', '75l']",,,0.13186813186813187,False
5900014014671.0,Carlsberg Premium Pilsner Piwo jasne 4 x 500 ml,1,carlsberg premium pilsner piwo jasne 4 x 500 ml,"['carlsberg', 'premium', 'pilsner', 'piwo', 'jasne', '4', 'x', '500']",,,0.13176470588235295,False
5901687910208.0,PIWO KOMES POCZWORNY 10% 500 ml BROWAR FORTUNA BUT ZW,1,piwo komes poczworny 10 500 ml browar fortuna but zw,"['piwo', 'komes', 'poczworny', '10', '500', 'browar', 'fortuna', 'but', 'zw']",,,0.13164556962025317,False
5908260254872.0,"Gazowany napój energetyczny o smaku jagód acai-goji z dodatkiem witamin, kofeiny, tauryny, kombuchy. Oshee 250ml",1,gazowany napoj energetyczny o smaku jagod acai-goji z dodatkiem witamin kofeiny tauryny kombuchy oshee 250ml,"['gazowany', 'napoj', 'energetyczny', 'o', 'smaku', 'jagod', 'acai-goji', 'dodatkiem', 'witamin', 'kofeiny', 'tauryny', 'kombuchy', 'oshee', '250ml']",,,0.13150684931506848,False
5901359000176.0,"Tyskie Piwo jasne 2 l (4 x 0,5 l)",1,tyskie piwo jasne 2 l 4 x 0 5 l,"['tyskie', 'piwo', 'jasne', '2', '4', 'x', '0', '5']",,,0.13150684931506848,False
7613287252425.0,Garden Gourmet Wegański produkt na bazie białka sojowego i pszennego 175 g,1,garden gourmet weganski produkt na bazie bia ka sojowego i pszennego 175 g,"['garden', 'gourmet', 'weganski', 'produkt', 'bazie', 'bia', 'ka', 'sojowego', 'pszennego', '175']",,,0.13125,False
5900130040721.0,Oreo Mini Bites Lody o smaku waniliowym z ciastkami kakaowymi 105 ml (14 sztuk) ,1,oreo mini bites lody o smaku waniliowym z ciastkami kakaowymi 105 ml 14 sztuk,"['oreo', 'bites', 'lody', 'o', 'smaku', 'waniliowym', 'ciastkami', 'kakaowymi', '105', '14']",,,0.13076923076923078,False
5900334017765.0,Nestea Joy Napój owocowo-herbaciany o smaku cytrynowym 330 ml,3,nestea joy napoj owocowo-herbaciany o smaku cytrynowym 330 ml,"['nestea', 'joy', 'napoj', 'owocowo-herbaciany', 'o', 'smaku', 'cytrynowym', '330']",,,0.13061224489795917,False
5901886032763.0,Smoothie fortuna 215ml,1,smoothie fortuna 215ml,"['smoothie', 'fortuna', '215ml']",,,0.13061224489795917,False
5905567596018.0,MALU FOOD Ciastka buźka bez cukru bezglutenowe 100 g 5905567596018,2,malu food ciastka buzka bez cukru bezglutenowe 100 g 5905567596018,"['malu', 'food', 'ciastka', 'buzka', 'bez', 'cukru', 'bezglutenowe', '100', '5905567596018']",,,0.13043478260869565,False
5902078000218.0,Cisowianka Naturalna woda mineralna niskosodowa niegazowana 330 ml,1,cisowianka naturalna woda mineralna niskosodowa niegazowana 330 ml,"['cisowianka', 'naturalna', 'woda', 'mineralna', 'niskosodowa', 'niegazowana', '330']",,,0.13043478260869565,False
5908260257385.0,Oshee Vitamin Original Classic Gazowany napój energetyzujący 250 ml,1,oshee vitamin original classic gazowany napoj energetyzujacy 250 ml,"['oshee', 'vitamin', 'original', 'classic', 'gazowany', 'napoj', 'energetyzujacy', '250']",,,0.13043478260869565,False
8006540909348.0,LENOR PLYN DO PLUKANIA 37P 925ML FRESH OCEAN BREEZE&LIME,2,lenor plyn do plukania 37p 925ml fresh ocean breeze lime,"['lenor', 'plyn', 'plukania', '37p', '925ml', 'fresh', 'ocean', 'breeze', 'lime']",,,0.1302325581395349,False
5900552086796.0,NAPOJ BLACK ENERGY APPLE&KIWI+20% SOKU ZERO SUGAR 500ML PUSZ,2,napoj black energy apple kiwi+20 soku zero sugar 500ml pusz,"['napoj', 'black', 'energy', 'apple', 'kiwi+20', 'soku', 'zero', 'sugar', '500ml', 'pusz']",,,0.13,False
5902054011627.0,INTER EUROPOL  Rogal wieloziarnisty 0.11 kg (110g),1,inter europol rogal wieloziarnisty 0 11 kg 110g,"['inter', 'europol', 'rogal', 'wieloziarnisty', '0', '11', '110g']",,,0.12972972972972974,False
5901753000628.0,Sierpc Ser królewski plastry 135 g,1,sierpc ser krolewski plastry 135 g,"['sierpc', 'ser', 'krolewski', 'plastry', '135']",,,0.12954545454545455,False
5900552093947.0,4Move Vitamin Water Napój niegazowany o smaku cytrusowym 556 ml ,1,4move vitamin water napoj niegazowany o smaku cytrusowym 556 ml,"['4move', 'vitamin', 'water', 'napoj', 'niegazowany', 'o', 'smaku', 'cytrusowym', '556']",,,0.12952380952380954,False
5900497049665.0,Pepsi-Cola Twist Napój gazowany typu cola o smaku cytryny 250 ml ,1,pepsi-cola twist napoj gazowany typu cola o smaku cytryny 250 ml,"['pepsi-cola', 'twist', 'napoj', 'gazowany', 'typu', 'cola', 'o', 'smaku', 'cytryny', '250']",,,0.12952380952380954,False
90424090.0,RedBull 250ml,7,redbull 250ml,"['redbull', '250ml']",,,0.12903225806451613,False
1014608990358.0,Donut worry be happy  Pączki mrożone z nadzieniem owocowym 10szt. 0.25 kg (250g),1,donut worry be happy paczki mrozone z nadzieniem owocowym 10szt 0 25 kg 250g,"['donut', 'worry', 'be', 'happy', 'paczki', 'mrozone', 'nadzieniem', 'owocowym', '10szt', '0', '25', '250g']",,,0.1288135593220339,False
5900552090472.0,Black Energy Strong Lemon Gazowany napój energetyzujący 250 ml ,1,black energy strong lemon gazowany napoj energetyzujacy 250 ml,"['black', 'energy', 'strong', 'lemon', 'gazowany', 'napoj', 'energetyzujacy', '250']",,,0.12873563218390804,False
80920779.0,"Chupa Chups Guma balonowa smak tutti frutti 27,6 g (6 sztuk)",1,chupa chups guma balonowa smak tutti frutti 27 6 g 6 sztuk,"['chupa', 'chups', 'guma', 'balonowa', 'smak', 'tutti', 'frutti', '27', '6', '6']",,,0.1285714285714286,False
5900512320359.0,Mlekovita - Wypasione Mleko UHT 3.2% 1L,1,mlekovita - wypasione mleko uht 3 2 1l,"['mlekovita', '-', 'wypasione', 'mleko', 'uht', '3', '2', '1l']",,,0.1285714285714286,False
90343759.0,Kropla Beskidu Naturalna woda mineralna gazowana 500 ml,1,kropla beskidu naturalna woda mineralna gazowana 500 ml,"['kropla', 'beskidu', 'naturalna', 'woda', 'mineralna', 'gazowana', '500']",,,0.12839506172839507,False
5900497043366.0,"Lipton Ice Tea Peach Napój niegazowany 1,5 l",1,lipton ice tea peach napoj niegazowany 1 5 l,"['lipton', 'ice', 'tea', 'peach', 'napoj', 'niegazowany', '1', '5']",,,0.12839506172839507,False
8700216234245.0,Wkładki higieniczne Discreet Oddychający materiał Multiform Waterlilly ,2,wk adki higieniczne discreet oddychajacy materia multiform waterlilly,"['wk', 'adki', 'higieniczne', 'discreet', 'oddychajacy', 'materia', 'multiform', 'waterlilly']",,,0.12830188679245283,False
